23234 8632	8677	184.377	-1	-1	-1	-1
23235 8662	8677	574.405	-1	-1	-1	-1
23208 8696	8678	1483.909	-1	-1	-1	-1
23232 8505	8678	1145.968	-1	-1	-1	-1
23074 9401	9407	199.127	-1	-1	-1	-1
23075 9478	9407	376.156	-1	-1	-1	-1
23073 9407	9400	77.728	-1	-1	-1	-1
23142 9328	9400	384.111	-1	-1	-1	-1
23104 9234	9230	17.915	3850	1	3849	1
23148 8960	9055	501.132	-1	-1	-1	-1
23149 8975	9055	1324.123	-1	-1	-1	-1
22980 9792	9850	566.127	-1	-1	-1	-1
23059 9695	9850	1150.537	-1	-1	-1	-1
23009 9842	9854	174.891	-1	-1	-1	-1
23028 9844	9854	98.261	-1	-1	-1	-1
22987 10085	10075	153.575	-1	-1	-1	-1
22990 10273	10075	1039.098	-1	-1	-1	-1
23108 9143	9218	456.228	3826	1	3799	1
23100 9221	9210	485.899	3800	1	3848	1
23147 9055	9076	297.995	-1	-1	-1	-1
23154 9055	9076	247.278	-1	-1	-1	-1
23017 9690	9688	26.75	3892	1	3860	1
23015 9740	9681	214.268	-1	-1	-1	-1
23016 9688	9681	134.608	3860	1	-1	-1
23014 9681	9682	558.5	-1	-1	-1	-1
23023 9606	9682	719.338	3815	1	-1	-1
23227 8840	8808	1305.779	-1	-1	-1	-1
23228 8804	8808	184.804	-1	-1	-1	-1
23008 9854	9874	163.127	-1	-1	-1	-1
23029 9847	9874	116.972	-1	-1	-1	-1
23195 9249	9275	752.812	-1	-1	-1	-1
23200 9039	9275	3299.011	-1	-1	-1	-1
23245 8784	8825	216.53	-1	-1	-1	-1
23248 8638	8825	2953.218	-1	-1	-1	-1
23205 8794	8777	467.071	-1	-1	-1	-1
23206 8723	8777	286.726	-1	-1	-1	-1
23222 8788	8774	117.892	-1	-1	-1	-1
23223 8747	8774	215.81	-1	-1	-1	-1
23240 9151	9019	828.851	-1	-1	-1	-1
23241 8887	9019	1248.078	-1	-1	-1	-1
